repository_url,ecosystems,dependent_repos,has_rust,has_c,c_loc,cpp_loc,c_build_tools,brief_languages
https://github.com/rusoto/rusoto,cargo,1063,1,0,0,0,"","Rust,Python,JavaScript"
https://github.com/sergey-dryabzhinsky/python-zstd,pypi,1060,0,1,90784,2242,"","C,Python,C++,Lua,Swift"
https://github.com/googlecloudplatform/grpc-gcp-php,packagist,1049,0,0,0,0,"",PHP
https://github.com/ahorek/terser-ruby,rubygems,1043,0,0,0,0,"","Ruby,JavaScript"
https://github.com/litl/rauth,pypi,1039,0,0,0,0,"",Python
https://github.com/otter-sec/anchor,cargo,1039,1,0,0,0,"","Rust,TypeScript,JavaScript"
https://github.com/censoredusername/dynasm-rs,cargo,1034,1,1,436,0,"","Rust,Python,C,JavaScript"
https://github.com/python-lml/lml,pypi,1026,0,0,0,0,"",Python
https://github.com/maxim/bootswatch-rails,rubygems,1019,0,0,0,0,"","JavaScript,Ruby"
https://github.com/python-rapidjson/python-rapidjson,pypi,1019,0,1,13221,20048,CMake,"C++,C,Python,Emacs Lisp,JavaScript"
https://github.com/coral-xyz/anchor,cargo,1017,1,0,0,0,"","Rust,TypeScript,JavaScript"
https://github.com/nical/lyon,cargo,1017,1,0,0,0,"",Rust
https://github.com/osqp/osqp-python,pypi,1017,0,1,23,0,CMake,"Python,C"
https://github.com/solana-foundation/anchor,cargo,1017,1,0,0,0,"","Rust,TypeScript,JavaScript"
https://github.com/emcconville/wand,pypi,1011,0,0,0,0,"",Python
https://github.com/getsentry/sentry-rust,cargo,1002,1,0,0,0,"","Rust,Python"
https://github.com/germangb/minimp3-rs,cargo,979,1,1,124794,653,"","C,Rust,C++"
https://github.com/jeremycchsu/python-wrapper-for-world-vocoder,pypi,957,0,1,0,0,"","C++,C,Python"
https://github.com/riverrun/argon2_elixir,hex,948,0,1,3524,0,"","C,Elixir,Swift"
https://github.com/ruabmbua/hidapi-rs,cargo,943,1,1,7602,408,"","Rust,C,C++,Objective-C"
https://github.com/webrtc-rs/webrtc,cargo,939,1,0,0,0,"","Rust,JavaScript,Python"
https://github.com/jaegertracing/jaeger-client-python,pypi,926,0,0,0,0,"",Python
https://github.com/trishume/syntect,cargo,920,1,0,0,0,"",Rust
https://github.com/bryant/argon2rs,cargo,864,1,0,0,0,"",Rust
https://github.com/brianloveswords/python-jws,pypi,861,0,0,0,0,"",Python
https://github.com/sodiumoxide/sodiumoxide,cargo,856,1,1,45236,0,CMake,"C,Rust,C#,Python"
https://github.com/kana/vim-flavor,rubygems,852,0,0,0,0,"",Ruby
https://github.com/yannickjadoul/parselmouth,pypi,850,0,1,291406,268191,CMake,"C,C++,Python,JavaScript,R"
https://github.com/akihikodaki/cld3-ruby,rubygems,841,0,1,5287,63564,CMake,"C,C++,Ruby,Python"
https://github.com/dofuuz/python-soxr,pypi,833,0,1,10641,328,CMake,"C,Python,C++"
https://github.com/rapid7/recog-ruby,rubygems,829,0,0,0,0,"","Ruby,Python"
https://github.com/miyucy/snappy,rubygems,809,0,1,93,0,"","Ruby,Java,C"
https://github.com/salemove/jaeger-client-ruby,rubygems,798,0,0,0,0,"",Ruby
https://github.com/matschaffer/knife-solo,rubygems,791,0,0,0,0,"",Ruby
https://github.com/line/line-bot-sdk-ruby,rubygems,788,0,0,0,0,"","Ruby,Java,Python"
https://github.com/bodono/scs-python,pypi,787,0,1,19794,1,"CMake,Meson","C,Python,C++,Objective-C"
https://github.com/geventhttpclient/geventhttpclient,pypi,783,0,1,16472,0,"","Python,C"
https://github.com/igraph/python-igraph,pypi,770,0,1,25181,0,"","Python,C,C++"
https://github.com/slack-ruby/slack-ruby-client,rubygems,768,0,0,0,0,"",Ruby
https://github.com/prefecthq/prefect,pypi,767,0,0,0,0,"","Python,TypeScript,JavaScript"
https://github.com/pytorch/fairseq,pypi,759,0,1,28,794,"","Python,C++,C,Lua"
https://github.com/apache/arrow-rs,cargo,757,1,0,0,0,"","Rust,Python"
https://github.com/dmlc/decord,pypi,755,0,1,15381,10276,CMake,"C,C++,Python,Java"
https://github.com/slyphon/zookeeper,rubygems,744,0,1,2356,0,"","Ruby,C"
https://github.com/fantasticfears/cppjieba_rb,rubygems,742,0,1,8,2729,"","C++,Ruby,C"
https://github.com/discourse/mini_suffix,rubygems,735,0,1,2424,0,"","C,Ruby,Python,Emacs Lisp"
https://github.com/oxfordcontrol/qdldl-python,pypi,734,0,1,2885,229,"","C,Python,C++"
https://github.com/wasmerio/wasmer,cargo,730,1,1,31848,34132,CMake,"Rust,C,C++,JavaScript,Python,Swift,Nix,PHP"
https://github.com/home-assistant/frontend,pypi,726,0,1,0,0,"","TypeScript,JavaScript,Python"
https://github.com/socketry/http-hpack,rubygems,715,0,0,0,0,"","Ruby,Python"
https://github.com/stlehmann/pyads,pypi,714,0,1,2970,6980,"","C,Python,C++"
https://github.com/lu-zero/autotools-rs,cargo,699,1,1,68475,0,"","C,Rust,Python"
https://github.com/scikit-fuzzy/scikit-fuzzy,pypi,699,0,0,0,0,"","Python,JavaScript"
https://github.com/dropbox/sqlalchemy-stubs,pypi,695,0,0,0,0,"",Python
https://github.com/async-graphql/async-graphql,cargo,694,1,0,0,0,"",Rust
https://github.com/grovesnl/spirv_cross,cargo,686,1,1,0,699,"","Rust,C++,Common Lisp,JavaScript"
https://github.com/gjtorikian/mathematical,rubygems,685,0,1,41738,17,CMake,"C,Ruby,JavaScript,Python,C++"
https://github.com/noahmorrison/chevron,pypi,681,0,0,0,0,"",Python
https://github.com/fonttools/py-zopfli,pypi,667,0,1,3825,6946,"","C,Python,C++,Go"
https://github.com/lo48576/iri-string,cargo,663,1,0,0,0,"",Rust
https://github.com/blosc/python-blosc,pypi,662,0,1,90853,599,CMake,"C,C#,Python,Ada,C++"
https://github.com/technion/ruby-argon2,rubygems,647,0,1,3577,0,"","Ruby,C,Swift"
https://github.com/jpvanhal/flask-basicauth,pypi,643,0,0,0,0,"",Python
https://github.com/onnx/optimizer,pypi,643,0,1,4711,899,CMake,"C,C++,Python"
https://github.com/methodmissing/rbczmq,rubygems,641,0,1,3083,0,"","Ruby,C"
https://github.com/sphinx-contrib/openapi,pypi,641,0,0,0,0,"",Python
https://github.com/rust-fuzz/honggfuzz-rs,cargo,625,1,1,17219,0,"","C,Python,Rust,Nix"
https://github.com/paddor/czmq-ffi-gen,rubygems,624,0,0,0,0,"",Ruby
https://github.com/facebookexperimental/mirai,cargo,619,1,1,773,68,CMake,"Rust,C,Python,C++,Ruby,Nix,Perl"
https://github.com/aldanor/fast-float-rust,cargo,608,1,1,5902,2897,"","Rust,C,C++"
https://github.com/brson/wasm-opt-rs,cargo,607,1,1,38693,95051,"","C++,C,JavaScript,Python,Rust"
https://github.com/google/pytype,pypi,605,0,1,29073,50178,CMake,"Python,C++,C,JavaScript"
https://github.com/zephyrproject-rtos/windows-curses,pypi,595,0,1,86708,0,"","C,Python"
https://github.com/inukshuk/wapiti-ruby,rubygems,590,0,1,4969,0,"","C,Ruby"
https://github.com/noxf/libwebp-sys,cargo,585,1,1,5,0,"","Rust,C"
https://github.com/rusty1s/pytorch_sparse,pypi,579,0,1,387,2057,CMake,"Python,C++,C"
https://github.com/jorgecarleitao/parquet2,cargo,557,1,0,0,0,"","Rust,Python"
https://github.com/astropy/astroquery,pypi,556,0,0,0,0,"",Python
https://gitlab.com/graphviz/graphviz,conda,551,0,1,341745,14220,"Autotools,CMake","C,Python,C++,Tcl,Java,Objective-C,Perl,Ruby,Lua,JavaScript,PHP,C#,D,Go"
https://github.com/aquynh/capstone,pypi,550,0,1,131467,349,CMake,"C#,C,Python,OCaml,Java,C++,Ruby"
https://github.com/wezterm/wezterm,cargo,547,1,1,390206,121038,CMake,"C,Rust,C++,Python,C#,Ada,Nix,JavaScript,Perl"
https://github.com/inducer/pycuda,pypi,544,0,1,96,223251,Autotools,"C++,Python,C,Perl"
https://github.com/timmyomahony/django-pagedown,pypi,543,0,0,0,0,"","Python,JavaScript"
https://github.com/kivikakk/comrak,cargo,541,1,0,0,0,"","Rust,Nix"
https://gitlab.com/gitlab-org/ruby/gems/tanuki_emoji,rubygems,541,0,0,0,0,"",Ruby
https://github.com/gtk-rs/gtk4-rs,cargo,532,1,1,4406,0,"","Rust,C,JavaScript"
https://github.com/jxtech/wechatpy,pypi,529,0,0,0,0,"","Python,JavaScript"
https://github.com/hyperledger-solang/solang,cargo,515,1,1,2172,18,"","Solidity,Rust,TypeScript,JavaScript,C,C++,Python"
https://github.com/jfirebaugh/konacha,rubygems,509,0,0,0,0,"","Ruby,JavaScript"
https://github.com/rapidfuzz/levenshtein,pypi,504,0,1,0,31626,CMake,"C++,Python"
https://github.com/trezor/cython-hidapi,pypi,500,0,1,2240,408,"","C,Python,C++,Objective-C"
https://github.com/openvinotoolkit/openvino,pypi,498,0,1,54003,1610518,CMake,"C++,Python,C,JavaScript,TypeScript,C#,Groovy"
https://github.com/nvidia/tensorrt,pypi,496,0,1,37602,2986662,CMake,"Python,C++,C"
https://github.com/aler/therubyracer-heroku,rubygems,495,0,1,40356,375063,"","JavaScript,C++,C,Python,Ruby,Scheme"
https://github.com/cupy/cupy,pypi,495,0,1,14552,0,"","Python,C"
https://github.com/jorgecarleitao/arrow2,cargo,495,1,0,0,0,"","Rust,Python"
https://github.com/google/shaderc-rs,cargo,487,1,0,0,0,"",Rust
https://github.com/mitsuhiko/flask-openid,pypi,485,0,0,0,0,"",Python
https://github.com/mariadb-corporation/mariadb-connector-python,pypi,484,0,1,5120,0,"","Python,C"
https://github.com/viblo/pymunk,pypi,471,0,1,31203,0,CMake,"Python,C,Objective-C,JavaScript,Ruby"
https://github.com/cyberdelia/flask-mysql,pypi,461,0,0,0,0,"",Python
https://github.com/vatlab/sos,pypi,461,0,0,0,0,"","Python,R,JavaScript"
https://github.com/fonttools/unicodedata2,pypi,459,0,1,54581,0,"","C,Python"
https://github.com/materialsproject/pymatgen,pypi,458,0,1,2387,0,"","Python,JavaScript,C"
https://github.com/fede1024/rust-rdkafka,cargo,457,1,1,149345,10767,CMake,"C,C++,Rust,Python,Java,Emacs Lisp"
https://github.com/boostorg/boost,conda,456,0,1,91008,4597796,CMake,"C++,C,Python,Perl,Common Lisp,D"
https://github.com/stereobooster/jshintrb,rubygems,450,0,0,0,0,"","Ruby,JavaScript"
https://github.com/sidewalklabs/s2sphere,pypi,449,0,1,7369,13639,"","C,C++,Python"
https://github.com/nghttp2/nghttp2,conda,447,0,1,145820,50811,"Autotools,CMake","C,Ruby,C++,Python,Go,Emacs Lisp"
https://github.com/denoland/rusty_v8,cargo,445,1,1,513212,1666489,"","JavaScript,C,C++,Python,Rust,TypeScript,Objective-C"
https://github.com/paddlepaddle/paddlenlp,pypi,438,0,1,15201,13977,"","Python,C++,C"
https://github.com/marshalx/tgcalls,pypi,434,0,1,461,1877,CMake,"Python,C,C++"
https://github.com/ronnypfannschmidt/prance,pypi,434,0,0,0,0,"","Python,JavaScript"
https://github.com/vespa-engine/pyvespa,pypi,434,0,0,0,0,"","Python,JavaScript,Ruby"
https://github.com/pablocfonseca/streamlit-aggrid,pypi,432,0,1,0,0,"","Python,JavaScript,TypeScript"
https://github.com/a1ien/rusb,cargo,428,1,1,24919,1568,"","C,Rust,C++,JavaScript"
https://github.com/wxwidgets/phoenix,pypi,428,0,1,240545,662214,"","C,Python,C++,Objective-C,Lua,JavaScript,Perl"
https://github.com/unicorn-engine/unicorn,pypi,424,1,1,130423,298,CMake,"C,Python,Java,Go,Ruby,F#,Rust,Zig,Haskell,C#,C++"
https://github.com/platformio/platformio-core,pypi,423,0,1,632,637,"","Python,C,C++,JavaScript"
https://github.com/snowflakedb/snowflake-sqlalchemy,pypi,422,0,0,0,0,"",Python
https://github.com/oracle/python-oracledb,pypi,418,0,1,48471,0,"","Python,C"
https://github.com/rustwasm/walrus,cargo,416,1,0,0,0,"","Rust,Python"
https://github.com/stranger6667/jsonschema,cargo,413,1,0,0,0,"","Rust,Python,Ruby,JavaScript,TypeScript"
https://github.com/pachyderm/python-pachyderm,pypi,404,0,0,0,0,"","Go,Python,TypeScript,JavaScript,Julia,R"
https://github.com/realm/realm-core,swiftpm,401,0,1,3190,321315,CMake,"C++,TypeScript,C,Objective-C,Python,JavaScript,Swift,Emacs Lisp,Groovy"
https://github.com/aws/aws-sdk-rails,rubygems,397,0,0,0,0,"","Ruby,JavaScript"
https://github.com/denoland/deno,cargo,396,1,1,20178,9554,"","JavaScript,Rust,TypeScript,C++,C,Python,Nix"
https://github.com/dmlc/gluon-cv,pypi,392,0,1,0,4603,"","Python,JavaScript,C++"
https://github.com/hoffstadt/dearpygui,pypi,391,0,1,10184,28404,CMake,"C,C++,Python,Objective-C"
https://github.com/virustotal/yara-python,pypi,391,0,1,70496,896,"","C,C++,Python,JavaScript"
https://github.com/theacodes/cmarkgfm,pypi,387,0,1,376,0,"","C,Python"
https://github.com/ua-parser/uap-ruby,rubygems,387,0,0,0,0,"",Ruby
https://github.com/casadi/casadi,pypi,384,0,1,61790,152537,CMake,"C++,C,Python,JavaScript,Julia,Objective-C,TypeScript,Fortran,Perl"
https://github.com/cereal2nd/velbus-aio,pypi,383,0,0,0,0,"",Python
https://github.com/linebender/piet,cargo,381,1,0,0,0,"","Rust,JavaScript"
https://github.com/pytorch/kineto,pypi,379,0,1,5991,15639,CMake,"C++,C,Python"
https://github.com/pyimgui/pyimgui,pypi,377,0,1,15635,36631,"","C++,C,Python,Objective-C,Kotlin"
https://github.com/miracle2k/flask-assets,pypi,376,0,0,0,0,"",Python
https://github.com/semgrep/semgrep,pypi,375,0,1,12968040,2521,"","OCaml,Python,JavaScript,C,Java,PHP,Go,Scala,TypeScript,Ruby,C++,Rust,C#,Kotlin,Solidity,Swift,Julia,Dart,Lua,Clojure,Nix,Elixir"
https://github.com/google/snappy,conda,373,0,1,980,3891,CMake,"C++,C"
https://github.com/healpy/healpy,pypi,371,0,1,139450,10968,CMake,"Prolog,C,C++,Fortran,Python,Java,PHP,Perl"
https://github.com/lextudio/pysmi,pypi,371,0,0,0,0,"","Python,JavaScript"
https://github.com/sgrif/mysqlclient-sys,cargo,368,1,1,1158800,5022459,CMake,"C++,C,Rust,Python"
https://github.com/mattupstate/flask-principal,pypi,359,0,0,0,0,"",Python
https://github.com/voxpupuli/facterdb,rubygems,358,0,0,0,0,"","Ruby,JavaScript"
https://github.com/cornices/cornice,pypi,357,0,0,0,0,"",Python
https://github.com/alir3z4/python-stop-words,pypi,355,0,0,0,0,"",Python
https://gitlab.com/gnutls/gnutls,conda,355,0,1,1649411,3824,Autotools,"C,Perl,Python,Emacs Lisp,C++,Prolog,Ruby"
https://github.com/diamondlovesyou/rust-webm,cargo,352,1,1,6340,26088,"","C++,C,Rust,Python"
https://github.com/landhb/linux-keyutils,cargo,351,1,0,0,0,"",Rust
https://github.com/empact/roxml,rubygems,348,0,0,0,0,"",Ruby
https://github.com/dmlc/dgl,pypi,346,0,1,14194,34358,CMake,"Python,C++,C,Groovy"
https://github.com/paritytech/rust-secp256k1,cargo,346,1,1,14895,0,"","C,Rust,Java"
https://github.com/projecthydra/active_fedora,rubygems,343,0,0,0,0,"",Ruby
https://github.com/prior99/libsamplerate-sys,cargo,336,1,1,370976,43,CMake,"C,Objective-C,C++,Rust"
https://github.com/arthurk/django-disqus,pypi,332,0,0,0,0,"",Python
https://github.com/rpi-ws281x/rpi-ws281x-python,pypi,329,0,1,6870,0,"","C,Python"
https://github.com/horovod/horovod,pypi,327,0,1,4840,16284,CMake,"Python,C,C++"
https://github.com/inducer/pyopencl,pypi,326,0,1,659,7866,CMake,"Python,C++,Common Lisp,C"
https://github.com/mxcl/promisekit,swiftpm,325,0,1,288,0,"","Swift,Objective-C,C,JavaScript"
https://github.com/ardupilot/pymavlink,pypi,320,0,1,137,35,"","Python,C,Ada,JavaScript,Java,Swift,C++,C#,Lua"
https://github.com/deepwalker/trafaret,pypi,319,0,0,0,0,"","Java,Python,JavaScript,Ruby"
https://github.com/cldf/csvw,pypi,317,0,0,0,0,"","Python,JavaScript,Ruby"
https://github.com/dao-ailab/flash-attention,pypi,317,0,1,251508,1276324,CMake,"C++,Python,JavaScript,C"
https://github.com/mozilla/lmdb-rs,cargo,315,1,1,9827,0,"","Rust,C"
https://github.com/ekse/unicorn-rs,cargo,314,1,1,199864,298,"","C,Python,Java,Ruby,F#,Go,Rust,Haskell,C#,C++"
https://github.com/kmike/datrie,pypi,314,0,1,3794,0,"","C,Python"
https://github.com/mrjoes/flask-babelex,pypi,314,0,0,0,0,"",Python
https://github.com/thibauth/python-pushover,pypi,313,0,0,0,0,"",Python
https://github.com/tikv/grpc-rs,cargo,311,1,1,217884,308409,CMake,"C,C++,Python,PHP,Ruby,Objective-C,Rust,C#,JavaScript,Go,Java,Swift,Prolog"
https://github.com/pytries/marisa-trie,pypi,308,0,1,3653,61084,"","C,C++,Python,Perl,Ruby"
https://github.com/kvesteri/wtforms-json,pypi,307,0,0,0,0,"",Python
https://github.com/oschwald/maxminddb-rust,cargo,302,1,0,0,0,"","Rust,Go"
https://gitlab.com/spotlightkid/python-rtmidi,pypi,296,0,1,329,3918,Meson,"Python,C++,C,Go"
https://github.com/mcu-tools/mcuboot,pypi,290,1,1,809520,296,CMake,"JavaScript,C,Python,Perl,Tcl,C++,Go,Rust"
https://github.com/adafruit/adafruit_blinka,pypi,289,0,0,0,0,"",Python
https://github.com/bluealloy/revm,cargo,287,1,0,0,0,"",Rust
https://github.com/pyinsteon/insteon-panel,pypi,287,0,1,0,0,"","TypeScript,JavaScript,Python"
https://github.com/sarugaku/requirementslib,pypi,286,0,1,9213,0,"","Python,C,JavaScript"
https://github.com/jonasschmidt/ex_json_schema,hex,285,0,0,0,0,"",Elixir
https://github.com/xiph/opus,conda,285,0,1,80591,0,"Autotools,CMake,Meson","C,Python,Perl"
https://github.com/mozilla/mp4parse-rust,cargo,284,1,0,0,0,"",Rust
https://github.com/avocado-framework/avocado,pypi,281,0,1,81,0,"","Python,JavaScript,C,Go,TypeScript"
https://github.com/mitsuhiko/flask-oauth,pypi,281,0,0,0,0,"",Python
https://github.com/celery/librabbitmq,pypi,280,0,1,11529,0,CMake,"C,Python"
https://github.com/materializeinc/rust-sasl,cargo,280,1,1,60385,0,"","C,Rust,Python,Perl"
https://github.com/getsentry/sentry-elixir,hex,277,0,0,0,0,"","Elixir,TypeScript,JavaScript"
https://github.com/opal/opal-rspec,rubygems,276,0,0,0,0,"",Ruby
https://github.com/tobymao/sqlglot,pypi,272,0,0,0,0,"",Python
https://github.com/package-url/packageurl-python,pypi,271,0,0,0,0,"",Python
https://github.com/bytecodealliance/wit-bindgen,cargo,270,1,1,3136,3436,"","Rust,C,Go,C#,C++"
https://github.com/projecthydra/hydra-head,rubygems,269,0,0,0,0,"",Ruby
https://github.com/themilkman/jquery-tablesorter-rails,rubygems,269,0,0,0,0,"","JavaScript,Ruby"
https://github.com/rust-vmm/vm-memory,cargo,266,1,0,0,0,"","Rust,Python"
https://github.com/projecthydra/jettywrapper,rubygems,263,0,0,0,0,"",Ruby
https://github.com/alexene/rust_hawktracer,cargo,262,1,0,0,0,"",Rust
https://github.com/aws/aws-sdk-ruby-record,rubygems,261,0,0,0,0,"",Ruby
https://github.com/andrewhickman/prost-reflect,cargo,258,0,1,162597,187782,CMake,
https://github.com/rust-lang/rust,cargo,256,1,1,7171515,10361619,"","Rust,Python,C,C++,Perl,JavaScript,Emacs Lisp,Julia,TypeScript"
https://github.com/rustless/valico,cargo,256,1,0,0,0,"","Rust,JavaScript"
https://github.com/wez/wezterm,cargo,256,1,1,390206,121038,CMake,"C,Rust,C++,Python,C#,Ada,Nix,JavaScript,Perl"
https://github.com/rust-ethereum/evm,cargo,253,1,0,0,0,"","Python,Rust,JavaScript"
https://github.com/kornelski/lodepng-rust,cargo,252,1,0,0,0,"",Rust
https://github.com/gwihlidal/spirv-reflect-rs,cargo,250,1,0,0,0,"",Rust
https://github.com/goldfirere/singletons,hackage,248,0,0,0,0,"",Haskell
https://github.com/samvera/hydra-head,rubygems,244,0,0,0,0,"",Ruby
https://github.com/ruby-amqp/amq-client,rubygems,241,0,0,0,0,"",Ruby
https://github.com/appsignal/appsignal-ruby,rubygems,238,0,1,711,0,"","Ruby,C,Python"
https://github.com/cloudflare/boring,cargo,235,1,1,60909,174741,CMake,"C++,C,Rust,Go,Perl,Python"
https://github.com/nickel-org/rust-mustache,cargo,235,1,0,0,0,"",Rust
https://github.com/burntsushi/rust-pcre2,cargo,233,1,1,90514,0,"","C,Rust"
https://github.com/davidarmstronglewis/uap-rs,cargo,232,1,0,0,0,"","Rust,JavaScript,Nix,Perl"
https://github.com/cart/glsl-to-spirv,cargo,228,1,1,14361,72513,CMake,"C,C++,Rust,JavaScript,Python"
https://github.com/rpgp/rpgp,cargo,228,1,0,0,0,"","Rust,Scheme"
https://github.com/lubieniebieski/bootstrap-datetimepicker-rails,rubygems,225,0,0,0,0,"",Ruby
https://github.com/bluez/bluer,cargo,222,1,0,0,0,"","Rust,JavaScript"
https://github.com/holidays/holidays,rubygems,221,0,0,0,0,"",Ruby
https://github.com/untitaker/html5gum,cargo,220,1,0,0,0,"","Rust,Python"
https://github.com/libdeflater/libdeflater,cargo,219,1,1,11699,0,CMake,"C,Rust,Python,Ruby"
https://github.com/rust-vmm/vmm-sys-util,cargo,219,1,0,0,0,"","Rust,Python"
https://github.com/rking/pry-docmore,rubygems,218,0,0,0,0,"",Ruby
https://github.com/ordinaryzelig/capybara_minitest_spec,rubygems,217,0,0,0,0,"",Ruby
https://github.com/basho/riak-ruby-client,rubygems,216,0,0,0,0,"",Ruby
https://github.com/elixir-cldr/cldr,hex,216,0,0,0,0,"",Elixir
https://github.com/swc-project/plugins,cargo,213,1,0,0,0,"","JavaScript,TypeScript,Rust"
https://github.com/fzyzcjy/flutter_rust_bridge,cargo,210,1,1,17823,4418,CMake,"Dart,Rust,C,Swift,C++,TypeScript,Kotlin,JavaScript,Python,Nix"
https://github.com/simonmar/monad-par,hackage,207,0,1,506,0,"","Haskell,C"
https://github.com/ryanscottlewis/jquery-cookie-rails,rubygems,206,0,0,0,0,"","Ruby,JavaScript"
https://github.com/ruby-rdf/shex,rubygems,205,0,0,0,0,"",Ruby
https://github.com/acceleratehs/accelerate,hackage,203,0,1,25147,308339,CMake,"C++,Haskell,C,Python"
https://github.com/apache/datafusion,cargo,199,1,0,0,0,"","Rust,Python,JavaScript"
https://github.com/soutaro/steep,rubygems,198,0,0,0,0,"",Ruby
https://github.com/jhilden/jquery-ui-sass-rails,rubygems,197,0,0,0,0,"","Ruby,JavaScript"
https://github.com/fluent/fluent-plugin-grok-parser,rubygems,196,0,0,0,0,"",Ruby
https://github.com/aws/aws-sessionstore-dynamodb-ruby,rubygems,194,0,0,0,0,"",Ruby
https://github.com/codyps/rust-systemd,cargo,190,1,0,0,0,"","Rust,Nix"
https://github.com/jmesmon/build-env,cargo,187,1,0,0,0,"",Rust
https://github.com/materializeinc/rust-decnumber,cargo,186,1,1,12308,0,"","Rust,C"
https://github.com/lakelezz/audiopus_sys,cargo,184,1,1,53966,0,CMake,"C,Python,Rust,Perl"
https://github.com/reactivecocoa/reactiveswift,swiftpm,180,0,1,479,0,"","Swift,Objective-C,JavaScript,C"
https://github.com/mana-ethereum/ex_rlp,hex,173,0,0,0,0,"","Elixir,JavaScript,Python"
https://github.com/mathspy/tree-sitter-toml,cargo,167,1,1,16315,128,"","Rust,C,JavaScript,C++,TypeScript,Python,Scheme"
https://github.com/rust-vmm/linux-loader,cargo,166,1,1,0,293,"","Rust,Python,C++"
https://github.com/kornelski/mozjpeg-sys,cargo,163,1,0,0,0,"",Rust
https://github.com/sparkle-project/sparkle,swiftpm,161,0,1,7605,0,"","C,Objective-C,Swift,Python"
https://github.com/paritytech/parity-ethereum,cargo,160,1,0,0,0,"","Rust,Solidity"
https://github.com/kornelski/gh-emoji,cargo,158,1,0,0,0,"","Ruby,Rust"
https://github.com/rust-vmm/vm-virtio,cargo,158,1,0,0,0,"","Rust,Python"
https://github.com/surrealdb/surrealdb,cargo,158,1,0,0,0,"","Rust,Python,Nix,D,JavaScript"
https://github.com/dependabot/dependabot-core,rubygems,155,0,1,35,86,CMake,"C#,Ruby,Go,JavaScript,TypeScript,Julia,PHP,C,C++,Nix,F#,Python,Rust"
https://github.com/pepyakin/wabt-rs,cargo,155,1,1,9525,38048,"","C,C++,Python,JavaScript,Rust"
https://github.com/shopify/ruby-lsp,rubygems,155,0,1,28617,17,"","Ruby,C,TypeScript,Rust,Java,JavaScript,C++"
https://github.com/busyjay/boringssl-src-rs,cargo,150,1,1,126599,79642,CMake,"C,C++,Go,Perl,Rust,Python"
https://github.com/mlua-rs/luajit-src-rs,cargo,146,1,1,73415,6,"","C,Lua,Rust,C++"
https://github.com/rust-vmm/seccompiler,cargo,144,1,0,0,0,"","Rust,Python"
https://github.com/dfinity/cdk-rs,cargo,143,1,0,0,0,"",Rust
https://github.com/rust-fuzz/afl.rs,cargo,141,1,1,125857,18892,"","C,C++,Python,Rust,JavaScript,Java,TypeScript"
https://github.com/drnic/rubigen,rubygems,136,0,0,0,0,"","Ruby,JavaScript"
https://github.com/aki017/slack-ruby-gem,rubygems,135,0,0,0,0,"",Ruby
https://github.com/google/rust-scudo,cargo,135,1,1,0,40,"","Rust,C++"
https://github.com/mdp/gibberish,rubygems,135,0,0,0,0,"",Ruby
https://github.com/grafana/pyroscope-rs,cargo,133,1,0,0,0,"",Rust
https://github.com/civisanalytics/ruby_audit,rubygems,131,0,0,0,0,"",Ruby
https://github.com/sparsemat/sprs,cargo,131,1,1,777204,24254,CMake,"C,Objective-C,C++,Rust,Ruby,Fortran,Solidity,Java,Python"
https://github.com/calabash/calabash-android,rubygems,130,0,0,0,0,"","Ruby,Java,Prolog"
https://github.com/gma/nesta,rubygems,130,0,0,0,0,"",Ruby
https://github.com/pistondevelopers/glfw-sys,cargo,129,1,1,71112,0,CMake,"C,Rust,Objective-C"
https://github.com/gnzlbg/mimallocator,cargo,122,1,1,5753,57,CMake,"JavaScript,C,Rust,C++"
https://github.com/stainless-steel/sqlite3-src,cargo,122,1,1,206724,0,"","C,Rust"
https://github.com/shuttle-hq/shuttle,cargo,120,1,0,0,0,"","Rust,TypeScript,JavaScript"
https://github.com/rust-vmm/kvm,cargo,119,1,0,0,0,"","Rust,Python"
https://github.com/youknowone/xz-rs,cargo,115,1,0,0,0,"",Rust
https://github.com/cloudflare/workers-rs,cargo,111,1,0,0,0,"","Rust,JavaScript,TypeScript,Python"
https://github.com/gitlabhq/grack,rubygems,111,0,0,0,0,"",Ruby
https://github.com/marwes/schemafy,cargo,111,1,0,0,0,"","Rust,JavaScript"
https://github.com/sharkdp/bat,cargo,110,1,1,576,122,"","Python,TypeScript,Verilog,Rust,JavaScript,C#,Objective-C,Ruby,C,Ada,D,Haskell,Julia,Zig,Clojure,COBOL,C++,Dart,Elixir,Groovy,Lua,Nix,Common Lisp,Erlang,GDScript,Go,Java,Kotlin,Nim,OCaml,Perl,PHP,Scala,Tcl,VHDL,Crystal,Elm,Fortran,F#,Odin,Racket,Solidity,Swift,R"
https://github.com/nervosnetwork/ckb,cargo,109,1,1,72,0,"","Rust,Go,Lua,C,Python,JavaScript,Ruby"
https://github.com/slyphon/zk,rubygems,108,0,0,0,0,"",Ruby
https://github.com/saurvs/nfd-rs,cargo,107,1,1,535,568,"","C,Rust,C++,Objective-C"
https://github.com/voltrb/sockjs-ruby,rubygems,107,0,0,0,0,"",Ruby
https://github.com/miyucy/brotli,rubygems,106,0,1,1102,0,"","Ruby,C"
https://github.com/rust-skia/rust-skia,cargo,106,1,1,154926,758047,CMake,"C++,C,Python,JavaScript,Go,Objective-C,Rust,Java,TypeScript,Nix"
